Farm Woodlands Ltd,11/08/2014,BT77,Solid Biomass Boiler,50,"£8,885.36"
Farmview Dairies Ltd,15/01/2015,BT06,Solid Biomass Boiler,99,"£34,574.91"
FBT Mushrooms Ltd,03/02/2014,BT62,Solid Biomass Boiler,95,"£20,773.27"
Felix McEvoy Ltd,02/11/2015,BT31,Solid Biomass Boiler,99,"£28,161.62"
Felix McEvoy Ltd,02/11/2015,BT31,Solid Biomass Boiler,99,"£28,594.40"
Fermanagh Properties Ltd,10/11/2015,BT93,Solid Biomass Boiler,99,"£23,546.21"
Fermanagh Properties Ltd,24/12/2013,BT93,Solid Biomass Boiler,99,"£53,487.57"
FG Drying Ltd,22/10/2015,BT45,Solid Biomass Boiler,99,"£51,527.29"
FG Drying Ltd,22/10/2015,BT45,Solid Biomass Boiler,99,"£45,626.42"
FG Drying Ltd,22/10/2015,BT45,Solid Biomass Boiler,99,"£50,731.13"
FG Drying Ltd,22/10/2015,BT45,Solid Biomass Boiler,99,"£46,410.64"
FG Drying Ltd,22/10/2015,BT45,Solid Biomass Boiler,99,"£49,690.41"
FG Drying Ltd,22/10/2015,BT45,Solid Biomass Boiler,99,"£49,364.77"
Fir trees Hotel Strabane Ltd,09/12/2014,BT82,Solid Biomass Boiler,99,"£46,659.69"
Fourds Limited T/A Bloc Blinds,08/10/2015,BT45,Solid Biomass Boiler,99,"£8,470.18"
Fourds Limited T/A Bloc Blinds,08/10/2015,BT45,Solid Biomass Boiler,99,"£13,294.48"
Foyle Golf Centre,05/12/2014,BT48,Solid Biomass Boiler,99,"£30,167.80"
Future Fuels NI Ltd,28/08/2015,BT94,Solid Biomass Boiler,99,"£50,832.67"
Future Fuels NI Ltd,13/08/2015,BT94,Solid Biomass Boiler,95,"£62,308.47"
Future Fuels NI Ltd,10/07/2015,BT94,Solid Biomass Boiler,95,"£66,488.12"
Future Fuels NI Ltd,06/11/2014,BT94,Solid Biomass Boiler,99,"£78,402.51"
Galbally Youth & Community Association,10/11/2015,BT70,Solid Biomass Boiler,99,"£19,950.96"
Galgorm Castle Estates Ltd,22/08/2013,BT42,Solid Biomass Boiler,97,"£39,131.71"
Glenavon House Hotel (1982) Ltd,25/03/2014,BT80,Solid Biomass Boiler,99,"£80,899.44"
Glenavon House Hotel (1982) Ltd,20/09/2014,BT80,Solid Biomass Boiler,99,"£86,210.69"
Glencroft Developments Ltd,09/11/2015,BT51,Solid Biomass Boiler,99,"£44,918.17"
Glencroft Developments Ltd,09/11/2015,BT51,Solid Biomass Boiler,99,"£41,982.79"
Glencroft Developments Ltd,09/11/2015,BT51,Solid Biomass Boiler,99,"£41,950.05"
Glendun Nursing Home Ltd,28/10/2015,BT44,Solid Biomass Boiler,99,"£20,865.11"
Glenvilla Ultimate Dryers Ltd,23/10/2015,BT45,Solid Biomass Boiler,99,"£24,372.98"
Glenvilla Ultimate Dryers Ltd,23/10/2015,BT45,Solid Biomass Boiler,99,"£24,715.33"
Gormley Engineering Works Ltd,17/11/2015,BT70,Solid Biomass Boiler,99,"£11,041.46"
GPH Mushrooms Ltd,28/07/2013,BT60,Solid Biomass Boiler,40,"£15,083.21"
GPH Mushrooms Ltd,02/11/2015,BT60,Solid Biomass Boiler,99,"£17,937.00"
GPH Mushrooms Ltd,08/08/2013,BT60,Solid Biomass Boiler,99,"£50,371.46"
GPH Mushrooms Ltd,08/08/2013,BT60,Solid Biomass Boiler,99,"£64,229.39"
GPH Mushrooms Ltd,09/02/2016,BT60,Solid Biomass Boiler,560,"£10,682.28"
Gradeall International Ltd,02/11/2015,BT71,Solid Biomass Boiler,99,"£32,655.18"
Green Biomass Ltd,21/05/2014,BT82,Solid Biomass Boiler,99,"£77,792.64"
Green Biomass Ltd,11/04/2014,BT82,Solid Biomass Boiler,99,"£119,012.29"
Green Energy Engineering (GEE) Ltd,19/05/2015,BT25,Solid Biomass Boiler,99,"£18,865.80"
Green Energy Engineering (GEE) Ltd,30/10/2015,BT25,Solid Biomass Boiler,99,"£26,090.27"
Green Energy Engineering (GEE) Ltd,14/01/2014,BT25,Solid Biomass Boiler,99,"£63,061.18"
Green Energy Engineering (GEE) Ltd,24/08/2015,BT66,Solid Biomass Boiler,40,"£6,037.42"
Green Energy Engineering (GEE) Ltd,24/03/2014,BT25,Solid Biomass Boiler,25,£288.02
Green Energy Engineering (GEE) Ltd,24/08/2015,BT66,Solid Biomass Boiler,15,£134.09
Green Energy Engineering (GEE) Ltd,25/08/2015,BT66,Solid Biomass Boiler,40,"£1,897.92"
Green Energy Engineering (GEE) Ltd,29/02/2016,BT25,Solid Biomass Boiler,25,£603.65
Green Energy Engineering (GEE) Ltd,09/11/2015,BT25,Solid Biomass Boiler,25,"£1,662.33"
Green Energy Wind Ltd,30/10/2014,BT31,Solid Biomass Boiler,50,"£5,155.87"
Green Energy Wind Ltd,22/10/2015,BT31,Solid Biomass Boiler,99,"£7,250.19"
Greenacres Chicks Ltd,25/10/2015,BT60,Solid Biomass Boiler,99,"£44,425.98"
Greenacres Chicks Ltd,25/10/2015,BT60,Solid Biomass Boiler,99,"£43,777.22"
Greg Mitchell Motors Ltd,18/10/2015,BT82,Solid Biomass Boiler,95,"£14,897.77"
Greystone Joinery and Construction Ltd,30/10/2015,BT70,Solid Biomass Boiler,99,"£27,915.21"
Greystone Joinery and Construction Ltd,30/10/2015,BT70,Solid Biomass Boiler,99,"£17,468.97"
Grove Cottage Farm Ltd,24/03/2015,BT29,Solid Biomass Boiler,99,"£53,088.18"
Grove Cottage Farm Ltd,24/03/2015,BT29,Solid Biomass Boiler,99,"£59,064.06"
Grove Mechanical Services Ltd,02/11/2015,BT45,Solid Biomass Boiler,99,"£40,266.24"
GSM Farms Ltd,24/10/2014,BT68,Solid Biomass Boiler,99,"£84,687.61"
GSM Farms Ltd,24/10/2014,BT68,Solid Biomass Boiler,99,"£78,273.81"
GSM Farms Ltd,29/05/2015,BT68,Solid Biomass Boiler,99,"£56,296.45"
H&A Mechanical Services Ltd,02/07/2015,BT45,Solid Biomass Boiler,99,"£42,825.59"
Hampton Conservatories Ltd,15/09/2015,BT56,Solid Biomass Boiler,95,"£5,593.46"
Hampton Conservatories Ltd,15/09/2015,BT56,Solid Biomass Boiler,75,"£5,955.93"
Hampton Conservatories Ltd,15/09/2015,BT56,Solid Biomass Boiler,95,"£7,527.77"
Hampton Conservatories Ltd,15/09/2015,BT56,Solid Biomass Boiler,75,"£9,228.74"
Haslett Biofuel Products Ltd,09/11/2015,BT49,Solid Biomass Boiler,99,"£32,712.69"
Haslett Biofuel Products Ltd,09/11/2015,BT49,Solid Biomass Boiler,99,"£27,920.25"
Hayburn Wood Products Ltd,27/11/2014,BT42,Solid Biomass Boiler,99,"£42,630.18"
Hayburn Wood Products Ltd,27/11/2014,BT42,Solid Biomass Boiler,99,"£44,843.31"
Hazelburn Poultry Ltd,22/02/2016,BT78,Solid Biomass Boiler,199,"£6,127.45"
Hazelburn Poultry Ltd,24/07/2015,BT78,Solid Biomass Boiler,35,"£4,293.40"
Heatabrix Limited,26/10/2015,BT74,Solid Biomass Boiler,99,"£38,969.86"
Heatabrix Limited,26/10/2015,BT74,Solid Biomass Boiler,99,"£39,327.85"
Heatabrix Limited,26/10/2015,BT74,Solid Biomass Boiler,99,"£40,584.82"
Heatabrix Limited,26/10/2015,BT74,Solid Biomass Boiler,99,"£41,171.20"
Heatabrix Limited,26/10/2015,BT74,Solid Biomass Boiler,99,"£41,393.19"
Heatabrix Limited,26/10/2015,BT74,Solid Biomass Boiler,99,"£37,603.25"
Hebron Free Presbyterian Church,03/02/2015,BT53,Solid Biomass Boiler,99,"£39,023.77"
Hebron Free Presbyterian Church,19/10/2015,BT53,Solid Biomass Boiler,60,"£19,914.29"
Hegan Farms Ltd,14/10/2015,BT71,Solid Biomass Boiler,99,"£53,598.97"
Hegan Farms Ltd,14/10/2015,BT71,Solid Biomass Boiler,99,"£52,034.92"
Hegan Farms Ltd,16/10/2015,BT71,Solid Biomass Boiler,99,"£48,578.09"
Hegan Farms Ltd,16/10/2015,BT71,Solid Biomass Boiler,99,"£49,577.87"
Hegan Farms Ltd,09/11/2015,BT71,Solid Biomass Boiler,99,"£42,730.70"
Hegan Farms Ltd,09/11/2015,BT71,Solid Biomass Boiler,99,"£32,170.12"
Hegan Farms Ltd,09/11/2015,BT71,Solid Biomass Boiler,99,"£36,820.97"
Hegan Farms Ltd,10/11/2015,BT71,Solid Biomass Boiler,99,"£36,457.47"
Henry Sinnamon Ltd,23/09/2014,BT70,Solid Biomass Boiler,99,"£52,928.21"
Henry Sinnamon Ltd,23/09/2014,BT70,Solid Biomass Boiler,99,"£54,584.78"
Henry Sinnamon Ltd,23/09/2014,BT70,Solid Biomass Boiler,99,"£57,622.23"
Heron Bros Ltd,15/01/2014,BT45,Solid Biomass Boiler,99,"£14,084.52"
Heron Bros Ltd,07/10/2014,BT45,Solid Biomass Boiler,95,"£19,158.99"
Heron Bros Ltd,04/06/2014,BT45,Solid Biomass Boiler,95,£825.11
Heron Bros Ltd,27/02/2014,BT45,Solid Biomass Boiler,48,£566.87
Highgate Poultry Ltd,02/09/2015,BT92,Solid Biomass Boiler,72,"£18,143.20"
Highpoint Adventure Management Ltd t/a Life Adventure,02/02/2015,BT31,Solid Biomass Boiler,30,"£10,154.89"
Hillcrest Centre Ltd,07/11/2015,BT71,Solid Biomass Boiler,99,"£43,098.21"
Hillcrest Centre Ltd,07/11/2015,BT71,Solid Biomass Boiler,99,"£44,222.00"
Hillsborough Parish Church,06/03/2015,BT26,Solid Biomass Boiler,40,"£7,461.59"
Hillsborough Parish Church,11/11/2013,BT26,Solid Biomass Boiler,80,"£31,790.13"
Hollybush Primary School,02/04/2015,BT48,Solid Biomass Boiler,99,"£29,156.08"
HolyHill District Heating System,17/09/2013,BT82,Solid Biomass Boiler,95,"£18,110.26"
Home Farm Mushrooms Ltd,06/06/2015,BT71,Solid Biomass Boiler,59,"£13,946.94"
Home Farm Mushrooms Ltd,13/10/2015,BT71,Solid Biomass Boiler,99,"£24,345.65"
Hugh Turner T/A Turner Electrical (NI) Ltd,05/11/2015,BT46,Solid Biomass Boiler,99,"£26,845.14"
IJ Property Development Ltd T/A IJ Property & Trading Co,20/10/2015,BT78,Solid Biomass Boiler,99,"£38,699.54"
IJ Property Development Ltd T/A IJ Property & Trading Co,20/10/2015,BT78,Solid Biomass Boiler,99,"£33,950.11"
IJ Property Development Ltd T/A IJ Property & Trading Co,03/11/2015,BT78,Solid Biomass Boiler,99,"£34,547.86"
Inish Glow Ltd,26/10/2015,BT92,Solid Biomass Boiler,99,"£57,683.51"
Inish Glow Ltd,26/10/2015,BT92,Solid Biomass Boiler,99,"£55,401.57"
Inish Glow Ltd,26/10/2015,BT92,Solid Biomass Boiler,99,"£55,963.95"
Irwin Farm Supplies Ltd,22/10/2014,BT70,Solid Biomass Boiler,60,"£15,518.70"
Islandbawn Store Ltd,12/02/2013,BT41,Solid Biomass Boiler,72,"£27,822.92"
J & M Farms Ltd,02/11/2015,BT79,Solid Biomass Boiler,99,"£25,790.63"
J & M Farms Ltd,02/11/2015,BT79,Solid Biomass Boiler,95,"£42,777.08"
J F Irvine Sawmills Limited,29/10/2015,BT78,Solid Biomass Boiler,99,"£21,955.25"
J F Irvine Sawmills Limited,29/10/2015,BT78,Solid Biomass Boiler,99,"£24,097.68"
J Stockdale & Son Ltd,06/10/2015,BT71,Solid Biomass Boiler,59,"£20,566.49"
Jackson Poultry Ltd,07/01/2015,BT41,Solid Biomass Boiler,99,"£44,903.02"
Jackson Poultry Ltd,07/01/2015,BT41,Solid Biomass Boiler,99,"£42,771.12"
Jackson Poultry Ltd,07/01/2015,BT41,Solid Biomass Boiler,99,"£39,006.92"
JC Donald Ltd,09/11/2015,BT32,Solid Biomass Boiler,99,"£52,394.99"
Jeda Power Ltd,22/03/2015,BT51,Solid Biomass Boiler,80,"£31,972.97"
John Hogg & Co Ltd,20/10/2015,BT32,Solid Biomass Boiler,99,"£17,685.61"
John Hogg & Co Ltd,20/10/2015,BT32,Solid Biomass Boiler,99,"£22,366.66"
John Hogg & Co Ltd,15/10/2015,BT32,Solid Biomass Boiler,99,"£23,985.04"
John Hogg & Co Ltd,15/10/2015,BT32,Solid Biomass Boiler,99,"£24,370.63"
John Hogg & Co Ltd,14/10/2015,BT32,Solid Biomass Boiler,99,"£30,399.07"
John Hogg & Co Ltd,14/10/2015,BT32,Solid Biomass Boiler,99,"£31,113.34"
John Hogg & Co Ltd,18/09/2015,BT32,Solid Biomass Boiler,99,"£36,952.82"
John Hogg & Co Ltd,16/10/2015,BT32,Solid Biomass Boiler,99,"£37,797.30"
John Hogg & Co Ltd,27/10/2015,BT32,Solid Biomass Boiler,99,"£39,900.15"
John Hogg & Co Ltd,12/08/2015,BT32,Solid Biomass Boiler,99,"£42,350.44"
John Hogg & Co Ltd,18/09/2015,BT32,Solid Biomass Boiler,99,"£49,208.60"
John Hogg & Co Ltd,02/02/2015,BT32,Solid Biomass Boiler,99,"£61,192.63"
John McElderry (M&T) Ltd,21/09/2015,BT53,Solid Biomass Boiler,99,"£19,399.78"
John McElderry (M&T) Ltd,22/09/2015,BT53,Solid Biomass Boiler,99,"£20,674.00"
John Mulholland Motors Ltd,27/02/2016,BT41,Solid Biomass Boiler,149,"£7,493.48"
Johnston Poultry Sales Ltd,21/10/2015,BT70,Solid Biomass Boiler,99,"£41,502.03"
Johnston Poultry Sales Ltd,21/10/2015,BT70,Solid Biomass Boiler,99,"£43,768.87"
Johnston Poultry Sales Ltd,21/10/2015,BT70,Solid Biomass Boiler,99,"£50,035.21"
Joseph Barrett and Sons Ltd,11/11/2015,BT70,Solid Biomass Boiler,99,"£19,760.86"
Joseph Barrett and Sons Ltd,05/11/2015,BT70,Solid Biomass Boiler,99,"£25,616.52"
Joseph Barrett and Sons Ltd,04/11/2015,BT70,Solid Biomass Boiler,99,"£28,215.40"
JS Dunlop Ltd,25/09/2013,BT53,Solid Biomass Boiler,60,"£20,834.49"
JSF Builders Ltd,14/10/2015,BT51,Solid Biomass Boiler,40,"£11,563.28"
Jungle Paintball Ltd,09/11/2015,BT45,Solid Biomass Boiler,28,"£6,684.79"
Jungle Paintball Ltd,09/11/2015,BT45,Solid Biomass Boiler,99,"£26,140.28"
K Hughes And Co Ltd,20/03/2015,BT71,Solid Biomass Boiler,99,"£17,128.54"
Kane Engineering Ltd,28/10/2015,BT23,Solid Biomass Boiler,99,"£8,154.97"
Keenaghan Mushrooms Ltd,02/11/2015,BT71,Solid Biomass Boiler,99,"£26,624.75"
Kelso Car Sales Ltd.,29/10/2015,BT80,Solid Biomass Boiler,99,"£24,826.70"
Kelso Car Sales Ltd.,30/10/2015,BT80,Solid Biomass Boiler,99,"£31,152.42"
Kernaglee Electrical Services Ltd.,10/11/2015,BT78,Solid Biomass Boiler,26,"£5,939.47"
Kilbracks Farm Ltd,12/01/2015,BT60,Solid Biomass Boiler,99,"£54,160.41"
Kilbracks Farm Ltd,12/01/2015,BT60,Solid Biomass Boiler,99,"£21,064.10"
Kilbracks Farm Ltd,12/01/2015,BT60,Solid Biomass Boiler,99,"£61,266.81"
Kilbracks Farm Ltd,12/01/2015,BT60,Solid Biomass Boiler,99,"£55,232.63"
Kilcon Farm Ltd,31/05/2015,BT60,Solid Biomass Boiler,99,"£37,827.15"
Kilcon Farm Ltd,31/05/2015,BT60,Solid Biomass Boiler,99,"£38,446.99"
Kilsannagh Mushrooms Ltd,27/10/2014,BT70,Solid Biomass Boiler,99,"£43,222.36"
KMAC LTD,08/07/2014,BT27,Solid Biomass Boiler,99,"£31,696.46"
KMAC LTD,08/07/2014,BT27,Solid Biomass Boiler,99,"£28,178.02"
KMAC LTD,09/04/2015,BT27,Solid Biomass Boiler,99,"£36,673.26"
Korwind Ltd,10/11/2015,BT45,Solid Biomass Boiler,46,"£5,765.19"
KSM Farms LTD,04/06/2015,BT29,Solid Biomass Boiler,96,"£43,241.85"
KSM Farms LTD,04/06/2015,BT29,Solid Biomass Boiler,96,"£38,460.03"
L.W. Surphlis & Son Ltd.,28/10/2015,BT78,Solid Biomass Boiler,95,"£28,286.11"
L.W. Surphlis & Son Ltd.,28/10/2015,BT78,Solid Biomass Boiler,49,"£28,481.35"
L.W. Surphlis & Son Ltd.,28/10/2015,BT78,Solid Biomass Boiler,95,"£28,551.46"
L.W. Surphlis & Son Ltd.,28/10/2015,BT78,Solid Biomass Boiler,95,"£30,188.78"
L.W. Surphlis & Son Ltd.,12/10/2015,BT78,Solid Biomass Boiler,95,"£40,520.59"
L.W. Surphlis & Son Ltd.,09/10/2015,BT78,Solid Biomass Boiler,95,"£40,735.41"
L.W. Surphlis & Son Ltd.,09/10/2015,BT78,Solid Biomass Boiler,95,"£43,163.32"
L.W. Surphlis & Son Ltd.,28/10/2015,BT78,Solid Biomass Boiler,95,"£44,257.40"
L.W. Surphlis & Son Ltd.,12/11/2014,BT78,Solid Biomass Boiler,99,"£39,652.88"
L.W. Surphlis & Son Ltd.,09/10/2015,BT78,Solid Biomass Boiler,95,"£34,398.97"
Lancer Buildings Limited,26/10/2015,BT78,Solid Biomass Boiler,95,"£24,919.85"
Lancer Buildings Limited,26/10/2015,BT78,Solid Biomass Boiler,95,"£32,862.25"
Lancer Buildings Limited,26/10/2015,BT78,Solid Biomass Boiler,95,"£36,271.90"
Larne Harbour Limited,03/11/2015,BT40,Solid Biomass Boiler,32,"£10,753.43"
Larne Harbour Limited,03/11/2015,BT40,Solid Biomass Boiler,99,"£38,242.10"
Laurel Chlorination Ltd,29/02/2016,BT31,Solid Biomass Boiler,85,"£5,917.30"
Legmore Farms Ltd,30/06/2014,BT67,Solid Biomass Boiler,99,"£65,679.08"
Legmore Farms Ltd,30/06/2014,BT67,Solid Biomass Boiler,99,"£72,381.60"
Legmore Farms Ltd,30/06/2014,BT67,Solid Biomass Boiler,99,"£73,429.41"
Legmore Farms Ltd,30/06/2014,BT67,Solid Biomass Boiler,99,"£82,006.17"
Linton AG - Industrial Ltd,10/09/2015,BT28,Solid Biomass Boiler,99,"£8,502.17"
Linton Environmental Ltd,27/03/2014,BT82,Solid Biomass Boiler,99,"£12,568.75"
Lisburn Golf Club,08/05/2014,BT27,Solid Biomass Boiler,80,"£40,897.33"
Lisnaskea Hotels Ltd,06/11/2015,BT92,Solid Biomass Boiler,99,"£19,783.49"
Lissanoure Castle Ltd,24/02/2016,BT44,Solid Biomass Boiler,195,"£17,821.74"
Lower Corr Poultry Farm Ltd,15/09/2015,BT71,Solid Biomass Boiler,99,"£50,425.55"
Lower Corr Poultry Farm Ltd,15/09/2015,BT71,Solid Biomass Boiler,99,"£46,495.52"
M & M Refrigeration Ltd,29/02/2016,BT35,Solid Biomass Boiler,140,"£12,081.11"
M Beattie & Son LTD.,11/11/2015,BT78,Solid Biomass Boiler,95,"£27,417.44"
M Beattie & Son LTD.,11/11/2015,BT78,Solid Biomass Boiler,95,"£30,144.15"
M Beattie & Son LTD.,26/10/2015,BT78,Solid Biomass Boiler,95,"£34,097.51"
M Beattie & Son LTD.,26/10/2015,BT78,Solid Biomass Boiler,95,"£36,697.75"
M Keys Farms Ltd,16/11/2015,BT76,Solid Biomass Boiler,99,"£44,914.45"
M Keys Farms Ltd,16/11/2015,BT76,Solid Biomass Boiler,99,"£40,320.37"
Macklin Care Homes Ltd,26/09/2014,BT09,Solid Biomass Boiler,99,"£47,826.42"
Mallaghan Engineering Limited,28/10/2015,BT71,Solid Biomass Boiler,99,"£15,332.08"
Mallaghan Engineering Limited,28/10/2015,BT71,Solid Biomass Boiler,99,"£16,884.22"
Mallaghan Engineering Limited,28/10/2015,BT71,Solid Biomass Boiler,99,"£19,853.02"
Mallaghan Engineering Limited,28/10/2015,BT71,Solid Biomass Boiler,99,"£21,435.58"
Mallaghan Engineering Limited,02/11/2015,BT71,Solid Biomass Boiler,99,"£21,497.79"
Mallaghan Engineering Limited,02/11/2015,BT71,Solid Biomass Boiler,99,"£23,439.72"
Mallaghan Engineering Limited,28/10/2015,BT71,Solid Biomass Boiler,99,"£23,601.56"
Mallaghan Engineering Limited,02/11/2015,BT71,Solid Biomass Boiler,99,"£31,137.45"
Manfreight Ltd,09/06/2014,BT63,Solid Biomass Boiler,25,"£5,168.61"
Manola Farm Supplies Ltd,28/03/2015,BT53,Solid Biomass Boiler,99,"£60,705.67"
Manola Farm Supplies Ltd,28/03/2015,BT53,Solid Biomass Boiler,99,"£49,682.52"
Manola Farm Supplies Ltd,15/10/2015,BT53,Solid Biomass Boiler,99,"£29,043.29"
Manor House Country Hotel Ltd,07/11/2015,BT94,Solid Biomass Boiler,99,"£14,636.92"
Manor House Country Hotel Ltd,07/11/2015,BT94,Solid Biomass Boiler,99,"£14,995.28"
Manor House Country Hotel Ltd,07/11/2015,BT94,Solid Biomass Boiler,99,"£12,141.40"
Massereene Golf Club,23/01/2015,BT41,Solid Biomass Boiler,49,"£20,069.56"
Mayobridge Golf Club,29/01/2015,BT34,Solid Biomass Boiler,32,"£5,894.37"
Mc. Don Peat Supplies Ltd,28/02/2016,BT71,Solid Biomass Boiler,198,"£9,132.09"
McAleer Farms Ltd,01/10/2015,BT78,Solid Biomass Boiler,99,"£54,198.86"
McAleer Farms Ltd,01/10/2015,BT78,Solid Biomass Boiler,99,"£49,310.71"
McAleer Farms Ltd,01/10/2015,BT78,Solid Biomass Boiler,99,"£51,157.99"
McAleer Farms Ltd,01/10/2015,BT78,Solid Biomass Boiler,99,"£53,886.84"
McAuley Precision Ltd,16/01/2015,BT53,Solid Biomass Boiler,99,"£40,577.29"
McAuley Precision Ltd,16/01/2015,BT53,Solid Biomass Boiler,99,"£47,794.19"
McAuley Precision Ltd,16/01/2015,BT53,Solid Biomass Boiler,99,"£43,227.03"
McAuley Precision Ltd,16/01/2015,BT53,Solid Biomass Boiler,99,"£47,184.78"
McCaffrey Aggregates Ltd,10/11/2015,BT92,Solid Biomass Boiler,99,"£34,465.07"
McCaffrey Aggregates Ltd,10/11/2015,BT92,Solid Biomass Boiler,99,"£39,492.30"
McCaffrey Aggregates Ltd,10/11/2015,BT92,Solid Biomass Boiler,99,"£40,273.63"
McCaffrey Aggregates Ltd,10/11/2015,BT92,Solid Biomass Boiler,99,"£42,017.25"
McCaffrey Aggregates Ltd,10/11/2015,BT92,Solid Biomass Boiler,99,"£42,980.28"
McCaffrey Aggregates Ltd,10/11/2015,BT92,Solid Biomass Boiler,99,"£35,425.79"
McCaffrey Aggregates Ltd,10/11/2015,BT92,Solid Biomass Boiler,99,"£40,173.97"
McCaffrey Aggregates Ltd,10/11/2015,BT92,Solid Biomass Boiler,99,"£42,396.06"
McCaffrey Aggregates Ltd,10/11/2015,BT92,Solid Biomass Boiler,99,"£38,343.93"
McCaffrey Aggregates Ltd,10/11/2015,BT92,Solid Biomass Boiler,99,"£41,079.66"
McCormick Contracts Ltd,04/11/2015,BT54,Solid Biomass Boiler,99,"£30,788.71"
MCD Engineering Ltd,05/04/2014,BT70,Solid Biomass Boiler,99,"£44,134.73"
McGarrity Bros Ltd,06/10/2015,BT79,Solid Biomass Boiler,99,"£23,475.74"
McGeary Metals Ltd,03/11/2015,BT80,Solid Biomass Boiler,99,"£13,723.48"
McGeary Metals Ltd T/ A Portaquip,04/11/2015,BT80,Solid Biomass Boiler,60,"£8,008.54"
McGrane Nurseries Ltd,31/01/2014,BT62,Solid Biomass Boiler,400,"£29,686.50"
McGrane Nurseries Ltd,19/02/2016,BT62,Solid Biomass Boiler,199,£627.91
McGrane Nurseries Ltd,19/02/2016,BT62,Solid Biomass Boiler,199,"£1,945.81"
McGrane Nurseries Ltd,19/02/2016,BT62,Solid Biomass Boiler,199,"£3,529.52"
McIlroy Farms Limited,10/11/2015,BT51,Solid Biomass Boiler,99,"£25,620.58"
McIlroy Farms Limited,21/09/2015,BT51,Solid Biomass Boiler,99,"£61,373.41"
McIlroy Farms Limited,29/09/2014,BT51,Solid Biomass Boiler,99,"£94,300.80"
McIlroy Farms Limited,29/09/2014,BT51,Solid Biomass Boiler,99,"£94,584.81"
McIlroy Farms Limited,11/03/2014,BT51,Solid Biomass Boiler,99,"£109,827.91"
McIlroy Farms Limited,09/05/2013,BT51,Solid Biomass Boiler,90,"£127,605.27"
McKee's Farm Shop Ltd,07/04/2015,BT23,Solid Biomass Boiler,99,"£41,131.57"
McKinstry Skip Hire Ltd,25/02/2016,BT29,Solid Biomass Boiler,199,"£16,752.55"
MCM Electrical Contracts Ltd,13/10/2015,BT45,Solid Biomass Boiler,43,"£5,495.24"
McMenamin Poultry Ltd,23/02/2016,BT78,Solid Biomass Boiler,199,"£7,685.80"
McMullan & O'Donnell Ltd,09/11/2015,BT71,Solid Biomass Boiler,99,"£23,458.70"
McMullan & O'Donnell Ltd,17/11/2015,BT71,Solid Biomass Boiler,99,"£20,146.62"
MD Electrical Ltd,10/11/2015,BT79,Solid Biomass Boiler,99,"£42,920.37"
MD Electrical Ltd,10/11/2015,BT79,Solid Biomass Boiler,99,"£43,916.26"
Meegan Enterprises Ltd,24/02/2016,BT78,Solid Biomass Boiler,199,"£7,842.02"
Merit Retail Ltd T/A Cottage Care Home,22/10/2015,BT45,Solid Biomass Boiler,99,"£38,477.19"
Merit Retail Ltd T/A Kilwee Care Home,22/10/2015,BT45,Solid Biomass Boiler,99,"£20,736.94"
Meteor Electrical Ltd,23/10/2015,BT80,Solid Biomass Boiler,49,"£11,601.29"
Meteor Electrical Ltd,23/10/2015,BT80,Solid Biomass Boiler,99,"£20,123.43"
Meteor Electrical Ltd,23/10/2015,BT80,Solid Biomass Boiler,99,"£25,813.42"
MF Chickens LTD,20/10/2015,BT28,Solid Biomass Boiler,99,"£14,807.01"
MF Chickens LTD,20/10/2015,BT28,Solid Biomass Boiler,99,"£12,686.85"
Michael Nugent Ltd,03/03/2015,BT70,Solid Biomass Boiler,99,"£33,016.40"
Michael Nugent Ltd,16/10/2015,BT70,Solid Biomass Boiler,99,"£13,227.97"
MIGC Ltd,20/10/2015,BT23,Solid Biomass Boiler,99,"£11,609.56"
Milestone Rathfriland Ltd,07/09/2015,BT34,Solid Biomass Boiler,99,"£25,895.90"
Milestone Rathfriland Ltd,19/02/2016,BT34,Solid Biomass Boiler,180,"£11,288.45"
Millar Woodcraft Specialist Joinery Manufacture Ltd.,18/10/2015,BT41,Solid Biomass Boiler,99,"£43,861.02"
Millar Woodcraft Specialist Joinery Manufacture Ltd.,18/10/2015,BT41,Solid Biomass Boiler,25,"£2,831.92"
Miller Wholesale Ltd,31/10/2015,BT78,Solid Biomass Boiler,99,"£40,225.44"
Millton Mushrooms Ltd,11/03/2013,BT79,Solid Biomass Boiler,90,"£38,638.25"
Milltown Gravel Ltd,30/09/2015,BT78,Solid Biomass Boiler,88,"£26,180.24"
Milltown Gravel Ltd,30/09/2015,BT78,Solid Biomass Boiler,88,"£35,911.91"
Milltown Gravel Ltd,30/09/2015,BT78,Solid Biomass Boiler,88,"£39,049.65"
MK Surface Treatment Ltd,09/11/2015,BT80,Solid Biomass Boiler,99,"£26,226.83"
MK Surface Treatment Ltd,09/11/2015,BT80,Solid Biomass Boiler,99,"£34,677.95"
MMS NI Ltd,26/10/2015,BT41,Solid Biomass Boiler,99,"£15,061.92"
MMS NI Ltd,26/10/2015,BT41,Solid Biomass Boiler,99,"£15,630.63"
Moneymore Heritage Trust,30/10/2015,BT45,Solid Biomass Boiler,99,"£19,708.85"
Moore (Unidrill) Ltd,30/06/2014,BT53,Solid Biomass Boiler,99,"£71,804.01"
Moore Concrete Products Ltd,22/10/2015,BT42,Solid Biomass Boiler,99,"£32,174.58"
Moore Concrete Products Ltd,22/10/2015,BT42,Solid Biomass Boiler,99,"£22,333.39"
